student_id,qb_code,q_name,school_id,school_name,class
s112060323107,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323108,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323110,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323111,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323112,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323113,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323115,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323116,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323117,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323118,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323119,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323121,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323122,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323123,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323124,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323125,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323126,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323127,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323128,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323129,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323130,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323131,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112060323132,CO01,2024,60323,國立中科實驗高級中學附設國中,804.0
s112061313024,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313025,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313026,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313027,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313029,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313030,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313031,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313032,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313033,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313034,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313035,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313036,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313037,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313038,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313039,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313040,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313041,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313042,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313043,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313044,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313045,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313047,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313048,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313049,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313050,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313051,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313052,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313053,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313054,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313055,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313056,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313057,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313058,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313059,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313061,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313062,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313063,CO01,2024,61313,私立明道高中附設國中,Y27
s112061313069,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313070,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313072,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313073,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313074,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313075,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313076,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313077,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313078,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313080,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313081,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313082,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313085,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313086,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313087,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313089,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313090,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313092,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313093,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313094,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313095,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313096,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313097,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313098,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313099,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313100,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313101,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313102,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313103,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313104,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313105,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313106,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313107,CO01,2024,61313,私立明道高中附設國中,Y217
s112061313108,CO01,2024,61313,私立明道高中附設國中,Y217
s112061315024,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315025,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315027,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315028,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315029,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315031,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315033,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315034,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315035,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315036,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315038,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315039,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315041,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315043,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315044,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315045,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315046,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315047,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315048,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315050,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315051,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315052,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315053,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315054,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315058,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315059,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315060,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315061,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315062,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315064,CO01,2024,61315,私立華盛頓高中附設國中,201.0
s112061315067,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315068,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315069,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315072,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315073,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315080,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315083,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315085,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315087,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315089,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315093,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315094,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315098,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315099,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315100,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315102,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315105,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315106,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061315108,CO01,2024,61315,私立華盛頓高中附設國中,204.0
s112061317024,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317025,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317027,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317030,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317031,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317032,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317033,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317034,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317037,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317038,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317039,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317040,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317041,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317042,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317045,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317048,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317049,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317050,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317051,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317052,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317053,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317054,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317055,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317056,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317057,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317058,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317059,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317061,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317063,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317064,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317065,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317067,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317069,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317070,CO01,2024,61317,私立弘文高中附設國中,國二03
s112061317074,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317075,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317076,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317079,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317080,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317081,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317082,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317083,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317085,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317086,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317087,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317088,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317089,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317090,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317092,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317093,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317095,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317096,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317097,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317098,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317100,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317101,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317102,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317103,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317106,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317107,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317108,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317110,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317111,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317112,CO01,2024,61317,私立弘文高中附設國中,國二07
s112061317113,CO01,2024,61317,私立弘文高中附設國中,國二07
s112064350025,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350026,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350027,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350028,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350029,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350030,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350032,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350033,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350034,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350035,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350037,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350038,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350039,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350040,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350041,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350042,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350043,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350044,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350045,CO01,2024,64350,市立龍津高中附設國中部,802.0
s112064350048,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350049,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350051,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350052,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350053,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350054,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350055,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350060,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350061,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350062,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350063,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350064,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350065,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350066,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350067,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350071,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064350073,CO01,2024,64350,市立龍津高中附設國中部,805.0
s112064510025,CO01,2024,64510,市立大甲國中,八年二班
s112064510026,CO01,2024,64510,市立大甲國中,八年二班
s112064510027,CO01,2024,64510,市立大甲國中,八年二班
s112064510028,CO01,2024,64510,市立大甲國中,八年二班
s112064510029,CO01,2024,64510,市立大甲國中,八年二班
s112064510030,CO01,2024,64510,市立大甲國中,八年二班
s112064510031,CO01,2024,64510,市立大甲國中,八年二班
s112064510032,CO01,2024,64510,市立大甲國中,八年二班
s112064510033,CO01,2024,64510,市立大甲國中,八年二班
s112064510034,CO01,2024,64510,市立大甲國中,八年二班
s112064510035,CO01,2024,64510,市立大甲國中,八年二班
s112064510036,CO01,2024,64510,市立大甲國中,八年二班
s112064510037,CO01,2024,64510,市立大甲國中,八年二班
s112064510038,CO01,2024,64510,市立大甲國中,八年二班
s112064510039,CO01,2024,64510,市立大甲國中,八年二班
s112064510040,CO01,2024,64510,市立大甲國中,八年二班
s112064510042,CO01,2024,64510,市立大甲國中,八年二班
s112064510043,CO01,2024,64510,市立大甲國中,八年二班
s112064510044,CO01,2024,64510,市立大甲國中,八年二班
s112064510045,CO01,2024,64510,市立大甲國中,八年二班
s112064510048,CO01,2024,64510,市立大甲國中,八年十班
s112064510049,CO01,2024,64510,市立大甲國中,八年十班
s112064510050,CO01,2024,64510,市立大甲國中,八年十班
s112064510051,CO01,2024,64510,市立大甲國中,八年十班
s112064510052,CO01,2024,64510,市立大甲國中,八年十班
s112064510054,CO01,2024,64510,市立大甲國中,八年十班
s112064510055,CO01,2024,64510,市立大甲國中,八年十班
s112064510056,CO01,2024,64510,市立大甲國中,八年十班
s112064510057,CO01,2024,64510,市立大甲國中,八年十班
s112064510058,CO01,2024,64510,市立大甲國中,八年十班
s112064510059,CO01,2024,64510,市立大甲國中,八年十班
s112064510060,CO01,2024,64510,市立大甲國中,八年十班
s112064510061,CO01,2024,64510,市立大甲國中,八年十班
s112064510062,CO01,2024,64510,市立大甲國中,八年十班
s112064510063,CO01,2024,64510,市立大甲國中,八年十班
s112064510065,CO01,2024,64510,市立大甲國中,八年十班
s112064510066,CO01,2024,64510,市立大甲國中,八年十班
s112064510067,CO01,2024,64510,市立大甲國中,八年十班
s112064510068,CO01,2024,64510,市立大甲國中,八年十班
s112064510069,CO01,2024,64510,市立大甲國中,八年十班
s112064510070,CO01,2024,64510,市立大甲國中,八年十班
s112064510073,CO01,2024,64510,市立大甲國中,八年十班
s112064515025,CO01,2024,64515,市立沙鹿國中,807.0
s112064515026,CO01,2024,64515,市立沙鹿國中,807.0
s112064515027,CO01,2024,64515,市立沙鹿國中,807.0
s112064515029,CO01,2024,64515,市立沙鹿國中,807.0
s112064515030,CO01,2024,64515,市立沙鹿國中,807.0
s112064515031,CO01,2024,64515,市立沙鹿國中,807.0
s112064515032,CO01,2024,64515,市立沙鹿國中,807.0
s112064515033,CO01,2024,64515,市立沙鹿國中,807.0
s112064515034,CO01,2024,64515,市立沙鹿國中,807.0
s112064515035,CO01,2024,64515,市立沙鹿國中,807.0
s112064515036,CO01,2024,64515,市立沙鹿國中,807.0
s112064515037,CO01,2024,64515,市立沙鹿國中,807.0
s112064515038,CO01,2024,64515,市立沙鹿國中,807.0
s112064515039,CO01,2024,64515,市立沙鹿國中,807.0
s112064515040,CO01,2024,64515,市立沙鹿國中,807.0
s112064515041,CO01,2024,64515,市立沙鹿國中,807.0
s112064515042,CO01,2024,64515,市立沙鹿國中,807.0
s112064515043,CO01,2024,64515,市立沙鹿國中,807.0
s112064515044,CO01,2024,64515,市立沙鹿國中,807.0
s112064515045,CO01,2024,64515,市立沙鹿國中,807.0
s112064515046,CO01,2024,64515,市立沙鹿國中,807.0
s112064515047,CO01,2024,64515,市立沙鹿國中,807.0
s112064515048,CO01,2024,64515,市立沙鹿國中,807.0
s112064515049,CO01,2024,64515,市立沙鹿國中,807.0
s112064515050,CO01,2024,64515,市立沙鹿國中,807.0
s112064515053,CO01,2024,64515,市立沙鹿國中,816.0
s112064515056,CO01,2024,64515,市立沙鹿國中,816.0
s112064515057,CO01,2024,64515,市立沙鹿國中,816.0
s112064515059,CO01,2024,64515,市立沙鹿國中,816.0
s112064515060,CO01,2024,64515,市立沙鹿國中,816.0
s112064515061,CO01,2024,64515,市立沙鹿國中,816.0
s112064515062,CO01,2024,64515,市立沙鹿國中,816.0
s112064515063,CO01,2024,64515,市立沙鹿國中,816.0
s112064515064,CO01,2024,64515,市立沙鹿國中,816.0
s112064515066,CO01,2024,64515,市立沙鹿國中,816.0
s112064515067,CO01,2024,64515,市立沙鹿國中,816.0
s112064515068,CO01,2024,64515,市立沙鹿國中,816.0
s112064515069,CO01,2024,64515,市立沙鹿國中,816.0
s112064515070,CO01,2024,64515,市立沙鹿國中,816.0
s112064515071,CO01,2024,64515,市立沙鹿國中,816.0
s112064515072,CO01,2024,64515,市立沙鹿國中,816.0
s112064515073,CO01,2024,64515,市立沙鹿國中,816.0
s112064515076,CO01,2024,64515,市立沙鹿國中,816.0
s112064515077,CO01,2024,64515,市立沙鹿國中,816.0
s112064515078,CO01,2024,64515,市立沙鹿國中,816.0
s112064515079,CO01,2024,64515,市立沙鹿國中,816.0
s112064519024,CO01,2024,64519,市立大道國中,803.0
s112064519026,CO01,2024,64519,市立大道國中,803.0
s112064519027,CO01,2024,64519,市立大道國中,803.0
s112064519028,CO01,2024,64519,市立大道國中,803.0
s112064519031,CO01,2024,64519,市立大道國中,803.0
s112064519032,CO01,2024,64519,市立大道國中,803.0
s112064519033,CO01,2024,64519,市立大道國中,803.0
s112064519034,CO01,2024,64519,市立大道國中,803.0
s112064519035,CO01,2024,64519,市立大道國中,803.0
s112064519036,CO01,2024,64519,市立大道國中,803.0
s112064519040,CO01,2024,64519,市立大道國中,803.0
s112064519043,CO01,2024,64519,市立大道國中,803.0
s112064519044,CO01,2024,64519,市立大道國中,803.0
s112064519046,CO01,2024,64519,市立大道國中,803.0
s112064521025,CO01,2024,64521,市立溪南國中,8.0
s112064521027,CO01,2024,64521,市立溪南國中,8.0
s112064521028,CO01,2024,64521,市立溪南國中,8.0
s112064521029,CO01,2024,64521,市立溪南國中,8.0
s112064521030,CO01,2024,64521,市立溪南國中,8.0
s112064521031,CO01,2024,64521,市立溪南國中,8.0
s112064521032,CO01,2024,64521,市立溪南國中,8.0
s112064521033,CO01,2024,64521,市立溪南國中,8.0
s112064521034,CO01,2024,64521,市立溪南國中,8.0
s112064521035,CO01,2024,64521,市立溪南國中,8.0
s112064521036,CO01,2024,64521,市立溪南國中,8.0
s112064521039,CO01,2024,64521,市立溪南國中,8.0
s112064521040,CO01,2024,64521,市立溪南國中,8.0
s112064521041,CO01,2024,64521,市立溪南國中,8.0
s112064521042,CO01,2024,64521,市立溪南國中,8.0
s112064521043,CO01,2024,64521,市立溪南國中,8.0
s112064521045,CO01,2024,64521,市立溪南國中,8.0
s112064521046,CO01,2024,64521,市立溪南國中,8.0
s112064521047,CO01,2024,64521,市立溪南國中,8.0
s112064521048,CO01,2024,64521,市立溪南國中,8.0
s112064521049,CO01,2024,64521,市立溪南國中,8.0
s112064521050,CO01,2024,64521,市立溪南國中,8.0
s112064523024,CO01,2024,64523,市立光復國中(小),八年三班
s112064523027,CO01,2024,64523,市立光復國中(小),八年三班
s112064523028,CO01,2024,64523,市立光復國中(小),八年三班
s112064523029,CO01,2024,64523,市立光復國中(小),八年三班
s112064523030,CO01,2024,64523,市立光復國中(小),八年三班
s112064523032,CO01,2024,64523,市立光復國中(小),八年三班
s112064523033,CO01,2024,64523,市立光復國中(小),八年三班
s112064523034,CO01,2024,64523,市立光復國中(小),八年三班
s112064523036,CO01,2024,64523,市立光復國中(小),八年三班
s112064523037,CO01,2024,64523,市立光復國中(小),八年三班
s112064523038,CO01,2024,64523,市立光復國中(小),八年三班
s112064523039,CO01,2024,64523,市立光復國中(小),八年三班
s112064523040,CO01,2024,64523,市立光復國中(小),八年三班
s112064523041,CO01,2024,64523,市立光復國中(小),八年三班
s112064523044,CO01,2024,64523,市立光復國中(小),八年三班
s112064523050,CO01,2024,64523,市立光復國中(小),八年八班
s112064523051,CO01,2024,64523,市立光復國中(小),八年八班
s112064523052,CO01,2024,64523,市立光復國中(小),八年八班
s112064523053,CO01,2024,64523,市立光復國中(小),八年八班
s112064523054,CO01,2024,64523,市立光復國中(小),八年八班
s112064523055,CO01,2024,64523,市立光復國中(小),八年八班
s112064523056,CO01,2024,64523,市立光復國中(小),八年八班
s112064523057,CO01,2024,64523,市立光復國中(小),八年八班
s112064523058,CO01,2024,64523,市立光復國中(小),八年八班
s112064523059,CO01,2024,64523,市立光復國中(小),八年八班
s112064523060,CO01,2024,64523,市立光復國中(小),八年八班
s112064523061,CO01,2024,64523,市立光復國中(小),八年八班
s112064523062,CO01,2024,64523,市立光復國中(小),八年八班
s112064523063,CO01,2024,64523,市立光復國中(小),八年八班
s112064523064,CO01,2024,64523,市立光復國中(小),八年八班
s112064523065,CO01,2024,64523,市立光復國中(小),八年八班
s112064523067,CO01,2024,64523,市立光復國中(小),八年八班
s112064523068,CO01,2024,64523,市立光復國中(小),八年八班
s112064523069,CO01,2024,64523,市立光復國中(小),八年八班
s112064523070,CO01,2024,64523,市立光復國中(小),八年八班
s112064523071,CO01,2024,64523,市立光復國中(小),八年八班
s112064526024,CO01,2024,64526,市立中平國中,801.0
s112064526025,CO01,2024,64526,市立中平國中,801.0
s112064526026,CO01,2024,64526,市立中平國中,801.0
s112064526028,CO01,2024,64526,市立中平國中,801.0
s112064526029,CO01,2024,64526,市立中平國中,801.0
s112064526030,CO01,2024,64526,市立中平國中,801.0
s112064526031,CO01,2024,64526,市立中平國中,801.0
s112064526032,CO01,2024,64526,市立中平國中,801.0
s112064526033,CO01,2024,64526,市立中平國中,801.0
s112064526034,CO01,2024,64526,市立中平國中,801.0
s112064526036,CO01,2024,64526,市立中平國中,801.0
s112064526037,CO01,2024,64526,市立中平國中,801.0
s112064526038,CO01,2024,64526,市立中平國中,801.0
s112064526039,CO01,2024,64526,市立中平國中,801.0
s112064526041,CO01,2024,64526,市立中平國中,801.0
s112064526042,CO01,2024,64526,市立中平國中,801.0
s112064526043,CO01,2024,64526,市立中平國中,801.0
s112064526044,CO01,2024,64526,市立中平國中,801.0
s112064526045,CO01,2024,64526,市立中平國中,801.0
s112064526046,CO01,2024,64526,市立中平國中,801.0
s112064526047,CO01,2024,64526,市立中平國中,801.0
s112064526049,CO01,2024,64526,市立中平國中,801.0
s112064526050,CO01,2024,64526,市立中平國中,801.0
s112064526055,CO01,2024,64526,市立中平國中,804.0
s112064526056,CO01,2024,64526,市立中平國中,804.0
s112064526060,CO01,2024,64526,市立中平國中,804.0
s112064526061,CO01,2024,64526,市立中平國中,804.0
s112064526063,CO01,2024,64526,市立中平國中,804.0
s112064526064,CO01,2024,64526,市立中平國中,804.0
s112064526066,CO01,2024,64526,市立中平國中,804.0
s112064526067,CO01,2024,64526,市立中平國中,804.0
s112064526068,CO01,2024,64526,市立中平國中,804.0
s112064526069,CO01,2024,64526,市立中平國中,804.0
s112064526072,CO01,2024,64526,市立中平國中,804.0
s112064526074,CO01,2024,64526,市立中平國中,804.0
s112064526075,CO01,2024,64526,市立中平國中,804.0
s112064526076,CO01,2024,64526,市立中平國中,804.0
s112064533025,CO01,2024,64533,市立和平國中,801.0
s112064533026,CO01,2024,64533,市立和平國中,801.0
s112064533027,CO01,2024,64533,市立和平國中,801.0
s112064533029,CO01,2024,64533,市立和平國中,801.0
s112064533034,CO01,2024,64533,市立和平國中,802.0
s112064533035,CO01,2024,64533,市立和平國中,802.0
s112064533036,CO01,2024,64533,市立和平國中,802.0
s112064537025,CO01,2024,64537,市立光榮國中,八年9班
s112064537030,CO01,2024,64537,市立光榮國中,八年9班
s112064537032,CO01,2024,64537,市立光榮國中,八年9班
s112064537033,CO01,2024,64537,市立光榮國中,八年9班
s112064537034,CO01,2024,64537,市立光榮國中,八年9班
